category,feature_type,name,area_km2,countries,country_count,continents,center_lat,center_lon,wikidata_id,area_source
Ocean,Ocean,Indian Ocean,70560000.0,"Australia, British Indian Ocean Territory, France, French Southern Territories, Indonesia, Kenya, Madagascar, Maldives, Mauritius, Mozambique, New Zealand, Seychelles, Somalia, South Africa, Sri Lanka, Tanzania",16,"Africa, Antarctica, Asia, Europe, Oceania",,,,CIA World Factbook
Ocean,Ocean,Southern Ocean,21960000.0,,0,,,,,CIA World Factbook
Ocean,Ocean,Arctic Ocean,15558000.0,"Canada, Greenland, Norway, Russia, United States",5,"Europe, North America",,,,CIA World Factbook
Sea & coastal water,Sea,Philippine Sea,5537108.0,"Micronesia, Guam, Indonesia, Japan, Northern Mariana Islands, Philippines, Palau, Taiwan",8,"Asia, Oceania",18.9479,134.2027,Q159183,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Arabian Sea,4104944.6,"India, Iran, Maldives, Oman, Pakistan, Somalia, Yemen",7,"Africa, Asia",12.4648,62.8744,Q58705,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Coral Sea,3978875.1,"Australia, New Caledonia, Papua New Guinea, Solomon Islands, Vanuatu",5,Oceania,-19.4085,158.345,Q82931,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Tasman Sea,3399827.9,"Australia, New Zealand",2,Oceania,-40.3325,161.8048,Q33254,Calculated from Natural Earth outlines
Sea & coastal water,Sea,South China Sea,3169714.4,"Brunei, China, Hong Kong, Indonesia, Macao, Malaysia, Philippines, Taiwan, Vietnam",9,Asia,10.2603,112.7457,Q37660,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Sargasso Sea,3025133.3,Bermuda,1,North America,28.3096,-60.0419,Q169274,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Caribbean Sea,2829009.0,"Aruba, Anguilla, Antigua and Barbuda, Saint Barthelemy, Belize, Barbados, Colombia, Costa Rica, Cuba, Curacao, Cayman Islands, Dominica, Dominican Republic, France, Grenada, Honduras, Haiti, Jamaica, Saint Kitts and Nevis, Saint Lucia, Saint Martin, Mexico, Montserrat, Nicaragua, The Netherlands, Panama, Puerto Rico, Sint Maarten, Trinidad and Tobago, Saint Vincent and the Grenadines, Venezuela, British Virgin Islands, U.S. Virgin Islands",33,"Europe, North America, South America",15.5943,-72.7225,Q1247,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Bering Sea,2233648.0,"Russia, United States",2,"Europe, North America",57.3059,-170.8924,Q44725,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Bay of Bengal,2032040.0,"Bangladesh, Indonesia, India, Sri Lanka, Myanmar",5,Asia,14.5283,86.5895,Q38684,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Norwegian Sea,1604600.2,"Faroe Islands, United Kingdom, Iceland, Norway",4,Europe,68.4978,2.0406,Q47545,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Mediterranean Sea,1568163.4,"Cyprus, Algeria, Egypt, Spain, France, Greece, Israel, Italy, Lebanon, Libya, Monaco, Malta, Syria, Tunisia, Turkey",15,"Africa, Asia, Europe",37.3195,3.9508,Q4918,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Sea of Okhotsk,1458050.2,"Japan, Russia",2,"Asia, Europe",51.552,149.9337,Q41602,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Great Australian Bight,1429575.9,Australia,1,Oceania,-37.4972,133.1184,Q186733,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Mexico,1401583.5,"Cuba, Mexico, United States",3,North America,25.7435,-89.2579,Q12630,Calculated from Natural Earth outlines
Sea & coastal water,Channel,Mozambique Channel,1384783.2,"French Southern Territories, Comoros, France, Madagascar, Mozambique",5,"Africa, Antarctica, Europe",-18.5972,40.3239,Q165100,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Barents Sea,1370225.0,"Norway, Russia",2,Europe,74.303,38.3228,Q45823,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Greenland Sea,1178859.9,"Greenland, Iceland, Norway",3,"Europe, North America",74.2773,-6.7972,Q132868,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Weddell Sea,1127284.5,,0,,-77.2964,-54.8097,Q173343,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Ross Sea,1062788.4,,0,,-78.5968,-168.1692,Q164466,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Sea of Japan,958589.6,"Japan, South Korea, North Korea, Russia",4,"Asia, Europe",43.0726,137.346,Q27092,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Labrador Sea,869987.5,"Canada, Greenland",2,North America,53.8859,-52.7182,Q184189,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Kara Sea,819294.8,Russia,1,Europe,74.8065,73.2146,Q33629,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Laccadive Sea,814250.8,"India, Sri Lanka, Maldives",3,Asia,7.0726,75.9568,Q544914,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Hudson Bay,771375.9,Canada,1,North America,60.3319,-86.1426,Q3040,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Solomon Sea,745745.3,"Papua New Guinea, Solomon Islands",2,Oceania,-8.0224,152.4854,Q199479,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Banda Sea,731976.9,"Indonesia, Timor Leste",2,"Asia, Oceania",-4.8043,127.7808,Q171510,Calculated from Natural Earth outlines
Sea & coastal water,Sea,East China Sea,729015.3,"China, Japan, South Korea, Taiwan",4,Asia,28.456,125.533,Q45341,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Arafura Sea,727505.6,"Australia, Indonesia, Papua New Guinea",3,"Asia, Oceania",-7.7536,134.7131,Q128880,Calculated from Natural Earth outlines
Sea & coastal water,Sea,East Siberian Sea,666255.3,Russia,1,Europe,72.9576,158.5982,Q163434,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Davis Strait,652671.3,"Canada, Greenland",2,North America,65.0788,-57.838,Q189262,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Guinea,637211.1,"Ivory Coast, Cameroon, Gabon, Ghana, Equatorial Guinea, Liberia, Nigeria, Sao Tome and Principe",8,Africa,2.6372,4.0266,Q41430,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Andaman Sea,619716.5,"Indonesia, India, Myanmar, Thailand",4,Asia,11.0602,95.4606,Q47632,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Java Sea,549385.0,Indonesia,1,Asia,-5.1649,112.4323,Q49364,Calculated from Natural Earth outlines
Sea & coastal water,Channel,The North Western Passages,549014.0,Canada,1,North America,73.3965,-102.9488,Q81136,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Laptev Sea,519497.4,Russia,1,Europe,76.0021,125.5978,Q7988,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Beaufort Sea,507913.9,"Canada, United States",2,North America,72.7946,-135.9571,Q131274,Calculated from Natural Earth outlines
Sea & coastal water,Sea,North Sea,505439.2,"Belgium, Germany, Denmark, France, United Kingdom, The Netherlands, Norway",7,Europe,55.7398,3.1158,Q1693,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Celebes Sea,458890.9,"Indonesia, Malaysia, Philippines",3,Asia,4.3257,121.853,Q19270,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Baffin Bay,449263.4,"Canada, Greenland",2,North America,74.371,-68.9891,Q37040,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Red Sea,446186.8,"Djibouti, Egypt, Eritrea, Saudi Arabia, Sudan, Yemen",6,"Africa, Asia",20.3418,38.4975,Q23406,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Black Sea,422184.4,"Bulgaria, Georgia, Romania, Russia, Turkey, Ukraine",6,"Asia, Europe",44.136,33.8038,Q166,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Timor Sea,402857.0,"Australia, Indonesia, Timor Leste",3,"Asia, Oceania",-11.0495,127.4396,Q131418,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Caspian Sea,379285.8,"Azerbaijan, Iran, Kazakhstan, Russia, Turkmenistan",5,"Asia, Europe",41.8651,50.5065,Q5484,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Yellow Sea,376581.3,"China, South Korea, North Korea",3,Asia,35.9958,123.4774,Q37960,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Davis Sea,364334.7,,0,,-65.2613,94.1023,Q509321,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Chukchi Sea,359269.3,"Russia, United States",2,"Europe, North America",68.53,-172.2625,Q159252,Calculated from Natural Earth outlines
Sea & coastal water,Reef,Great Barrier Reef,348349.4,Australia,1,Oceania,-17.0014,146.357,Q7343,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Bismarck Sea,330969.8,Papua New Guinea,1,Oceania,-3.6827,148.1187,Q199436,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Sulu Sea,326342.3,"Malaysia, Philippines",2,Asia,8.9305,120.6426,Q160194,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Alaska,324998.1,United States,1,North America,57.3591,-147.3598,Q180531,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Thailand,298543.0,"Cambodia, Malaysia, Thailand, Vietnam",4,Asia,9.8423,102.0553,Q131217,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Carpentaria,289962.3,Australia,1,Oceania,-14.9616,138.5535,Q180844,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Aden,258443.2,"Djibouti, Somalia, Yemen",3,"Africa, Asia",12.8778,48.1709,Q41837,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Persian Gulf,243426.4,"United Arab Emirates, Bahrain, Iran, Iraq, Kuwait, Oman, Qatar, Saudi Arabia",8,Asia,27.2553,51.0675,Q34675,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Saint Lawrence,242088.3,"Canada, Saint Pierre and Miquelon",2,North America,48.5455,-61.7125,Q169523,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Bay of Biscay,217379.4,"Spain, France",2,Europe,45.8656,-4.063,Q41573,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Molucca Sea,217196.0,Indonesia,1,Asia,1.2161,126.2336,Q185291,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Tyrrhenian Sea,216971.8,"France, Italy",2,Europe,40.8983,11.815,Q38882,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Baltic Sea,207011.9,"Germany, Denmark, Estonia, Finland, Lithuania, Latvia, Poland, Russia, Sweden",9,Europe,56.8587,18.9877,Q545,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Foxe Basin,205764.2,Canada,1,North America,67.1608,-76.8677,Q845217,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Strait of Malacca,197024.1,"Indonesia, Malaysia, Thailand",3,Asia,4.5247,99.3745,Q48359,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Bellingshausen Sea,193807.1,,0,,-71.3983,-82.1029,Q183455,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Makassar Strait,187199.0,Indonesia,1,Asia,-1.9803,117.8604,Q194477,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Golfo de California,171743.6,Mexico,1,North America,27.599,-111.5295,Q132811,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Ionian Sea,169264.1,"Albania, Greece, Italy",3,Europe,38.4906,18.8194,Q37495,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Hudson Strait,162379.2,Canada,1,North America,62.5568,-73.914,Q207702,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Bahía de Campeche,160329.8,Mexico,1,North America,19.6485,-93.5476,Q61304,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Ceram Sea,157227.2,Indonesia,1,Asia,-3.2612,131.6717,Q210855,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Adriatic Sea,140929.9,"Albania, Bosnia and Herzegovina, Greece, Croatia, Italy, Montenegro, Slovenia",7,Europe,42.7435,15.9585,Q13924,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Shelikhova Gulf,131371.5,Russia,1,Europe,60.3047,158.3883,Q639399,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Bothnia,120168.8,"Finland, Sweden",2,Europe,62.7632,19.5577,Q122574,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Aegean Sea,118578.3,"Greece, Turkey",2,"Asia, Europe",38.7533,25.2789,Q34575,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Tonkin,115363.6,"China, Vietnam",2,Asia,19.8965,107.6298,Q212428,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Flores Sea,114568.0,Indonesia,1,Asia,-7.2223,118.9954,Q150370,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Oman,108471.3,"United Arab Emirates, Iran, Oman",3,Asia,24.4026,58.8515,Q79948,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Bass Strait,107669.0,Australia,1,Oceania,-39.3628,146.0374,Q171846,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Prydz Bay,105538.2,,0,,-70.5368,70.4619,Q156116,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Savu Sea,101984.1,"Indonesia, Timor Leste",2,"Asia, Oceania",-9.5731,122.0029,Q193465,Calculated from Natural Earth outlines
Sea & coastal water,Channel,English Channel,96686.0,"France, United Kingdom, Guernsey, Jersey",4,Europe,49.8023,-2.9879,Q34640,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Anadyr',95360.4,Russia,1,Europe,62.9915,-178.4247,Q483824,Calculated from Natural Earth outlines
Sea & coastal water,Sea,White Sea,92387.1,Russia,1,Europe,66.2433,35.593,Q44133,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Korea Strait,90914.8,"Japan, South Korea",2,Asia,34.1226,128.6922,Q52052,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Amundsen Sea,90360.2,,0,,-73.7078,-108.088,Q72154,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Straits of Florida,85579.3,"Bahamas, Cuba, United States",3,North America,24.8354,-79.1349,Q232912,Calculated from Natural Earth outlines
Sea & coastal water,Sound,McMurdo Sound,83342.8,,0,,-75.6541,165.9207,Q1056751,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Balearic Sea,79298.9,Spain,1,Europe,40.2128,2.1597,Q200712,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Bo Hai,77862.6,China,1,Asia,39.0137,119.5628,Q181969,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Amundsen Gulf,75179.7,Canada,1,North America,70.6007,-122.749,Q1974744,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Sea of Crete,75159.9,"Greece, Turkey",2,"Asia, Europe",36.5737,24.6813,Q193149,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Bransfield Strait,74913.0,,0,,-63.1629,-59.5267,Q898839,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Maine,70912.7,"Canada, United States",2,North America,43.2417,-68.5176,Q876470,Calculated from Natural Earth outlines
Sea & coastal water,Bay,James Bay,68928.6,Canada,1,North America,52.7995,-79.7332,Q223810,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Yana,64795.0,Russia,1,Europe,73.1108,137.4805,Q2363133,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Bristol Bay,62097.3,United States,1,North America,57.4464,-159.906,Q917872,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Sidra,58995.4,Libya,1,Africa,31.205,18.4801,Q187274,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Tomini,57579.4,Indonesia,1,Asia,-0.4939,121.7661,Q1507546,Calculated from Natural Earth outlines
Sea & coastal water,Sound,Viscount Melville Sound,55760.5,Canada,1,North America,74.0844,-110.0385,Q5605258,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Alboran Sea,54925.0,"Algeria, Spain, Gibraltar, Morocco",4,"Africa, Europe",35.9753,-3.5919,Q199408,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Boothia,54302.0,Canada,1,North America,69.1209,-86.8782,Q919520,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Bight of Benin,53638.3,"Benin, Ghana, Nigeria, Togo",4,Africa,5.633,3.3898,Q47530,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Ob,53059.7,Russia,1,Europe,69.5606,73.1797,Q745945,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Irish Sea,50894.0,"United Kingdom, Isle of Man, Ireland",3,Europe,53.326,-5.3508,Q41735,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Ungava Bay,49723.0,Canada,1,North America,59.3641,-67.5629,Q1165951,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Taiwan Strait,48786.7,"China, Taiwan",2,Asia,24.1761,119.2124,Q127031,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Denmark Strait,46296.4,"Greenland, Iceland",2,"Europe, North America",67.1391,-27.3226,Q152058,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Inner Seas,44733.9,"United Kingdom, Ireland",2,Europe,56.5841,-6.9983,Q1971856,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Bali Sea,43399.0,Indonesia,1,Asia,-8.0351,115.8062,Q277014,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Halmahera Sea,42589.5,Indonesia,1,Asia,-0.6085,129.1836,Q212083,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Lincoln Sea,41820.4,"Canada, Greenland",2,North America,82.5715,-55.2195,Q243125,Calculated from Natural Earth outlines
Sea & coastal water,Strait,M'Clure Strait,41109.8,Canada,1,North America,74.8234,-119.4487,Q1135336,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Papua,40554.4,Papua New Guinea,1,Oceania,-8.2042,144.8679,Q1254743,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Bohol Sea,39567.7,Philippines,1,Asia,9.5192,124.4412,Q242326,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf St. Vincent,39516.4,Australia,1,Oceania,-34.2098,136.8897,Q1323629,Calculated from Natural Earth outlines
Sea & coastal water,Channel,Saint Lawrence River,38477.6,"Canada, United States",2,North America,47.6817,-69.9036,Q134750,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Sea of Azov,37567.6,"Russia, Ukraine",2,Europe,46.2733,36.7896,Q35000,Calculated from Natural Earth outlines
Sea & coastal water,Sound,George VI Sound,35969.8,,0,,-71.5795,-67.8121,Q2831049,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Mannar,34252.9,"India, Sri Lanka",2,Asia,8.2421,78.7901,Q622811,Calculated from Natural Earth outlines
Sea & coastal water,Fjord,Skagerrak,32557.2,"Denmark, Norway, Sweden",3,Europe,58.3349,9.896,Q1695,Calculated from Natural Earth outlines
Sea & coastal water,Sound,Queen Charlotte Sound,32444.5,Canada,1,North America,52.0468,-129.6303,Q2565098,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Río de la Plata,32379.9,"Argentina, Uruguay",2,South America,-34.4188,-58.1842,Q35827,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Bight of Biafra,31613.3,"Cameroon, Equatorial Guinea, Nigeria",3,Africa,3.9331,8.3582,Q999031,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Finland,30385.3,"Estonia, Finland, Russia",3,Europe,59.8877,26.1311,Q14686,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Martaban,30058.3,Myanmar,1,Asia,16.2116,96.7581,Q138708,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Golfo de Panamá,30008.3,Panama,1,North America,8.2551,-79.3438,Q645012,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Karaginskiy Gulf,29821.3,Russia,1,Europe,59.1043,163.5841,Q2391874,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Kane Basin,29549.4,"Canada, Greenland",2,North America,79.6203,-69.1525,Q1510928,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Sibuyan Sea,29222.8,Philippines,1,Asia,12.5228,122.6837,Q594834,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Hecate Strait,28917.2,"Canada, United States",2,North America,53.7827,-131.073,Q1592911,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Joseph Bonaparte Gulf,27478.3,Australia,1,Oceania,-14.4388,128.6428,Q1706655,Calculated from Natural Earth outlines
Sea & coastal water,Sound,Norton Sound,27057.0,United States,1,North America,63.9832,-162.819,Q1973692,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Melville Bay,27044.1,Greenland,1,North America,75.2261,-60.4992,Q2336534,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Torres Strait,26365.7,"Australia, Papua New Guinea",2,Oceania,-10.1728,142.317,Q179188,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Golfo San Jorge,26149.4,Argentina,1,South America,-46.1097,-66.6753,Q1536292,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Uchiura Bay,25777.9,Japan,1,Asia,41.6084,142.082,Q1036267,Calculated from Natural Earth outlines
Sea & coastal water,Sound,Cumberland Sound,25525.9,Canada,1,North America,65.2034,-65.8727,Q938327,Calculated from Natural Earth outlines
Sea & coastal water,Sound,Jones Sound,25417.4,Canada,1,North America,76.0842,-84.9673,Q1703405,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Golfo Corcovado,24717.8,Chile,1,South America,-43.5432,-73.4555,Q2328243,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Wrigley Gulf,24710.2,,0,,-74.1261,-128.5316,Q281638,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Marguerite Bay,24130.4,,0,,-68.3754,-68.4759,Q141727,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Kattegat,24035.6,"Denmark, Sweden",2,Europe,57.0969,11.3245,Q131716,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Inner Sea,24021.9,Japan,1,Asia,33.8302,131.8436,Q231312,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Khambhät,23106.4,India,1,Asia,21.027,72.2692,Q654010,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Sulzberger Bay,23088.1,,0,,-76.958,-153.7042,Q281737,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Lützow-Holm Bay,23053.7,,0,,-69.4563,37.3816,Q156123,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Uda Bay,23022.7,Russia,1,Europe,55.1374,136.5853,Q1141758,Calculated from Natural Earth outlines
Sea & coastal water,Channel,Bristol Channel,20905.6,United Kingdom,1,Europe,50.9389,-5.3042,Q188203,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Cook Inlet,19416.3,United States,1,North America,60.1901,-152.1253,Q1129590,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Salish Sea,19213.8,"Canada, United States",2,North America,48.7302,-123.055,Q2097617,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Visayan Sea,18211.6,Philippines,1,Asia,11.325,123.7537,Q474708,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Riga,18198.0,"Estonia, Latvia",2,Europe,58.0092,23.2944,Q174731,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Golfo San Matías,17670.7,Argentina,1,South America,-41.6559,-64.3057,Q1459954,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Golfo de Tehuantepec,17391.4,Mexico,1,North America,15.819,-94.7825,Q2272405,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Geographe Bay,17383.3,Australia,1,Oceania,-32.1444,115.3741,Q1503116,Calculated from Natural Earth outlines
Sea & coastal water,Sound,Peacock Sound,17234.6,,0,,-72.6569,-99.0155,Q1618810,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Garabogaz Bay,16956.6,Turkmenistan,1,Asia,41.3978,53.5368,Q239379,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Golfe du Lion,16864.4,"Spain, France",2,Europe,42.7144,3.8006,Q210118,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Buli,16851.3,Indonesia,1,Asia,0.6864,128.93,,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Bay of Fundy,15545.5,"Canada, United States",2,North America,45.0451,-66.0771,Q181857,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Honduras,15242.9,"Belize, Guatemala, Honduras",3,North America,16.5606,-87.9887,Q795608,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Khatanga Gulf,14923.7,Russia,1,Europe,74.04,110.1276,Q939905,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Yenisey Gulf,14855.3,Russia,1,Europe,71.7333,81.9465,Q1338198,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Vincennes Bay,14293.1,,0,,-66.4972,108.9593,Q281808,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Sakhalin,14222.6,Russia,1,Europe,53.7748,141.5345,Q715484,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Bahía Grande,13795.4,"Argentina, Chile",2,South America,-51.0172,-68.6579,,Calculated from Natural Earth outlines
Sea & coastal water,Fjord,Kangertittivaq,13793.5,Greenland,1,North America,70.8097,-24.7739,Q426453,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Palk Strait,13769.0,"India, Sri Lanka",2,Asia,9.6306,79.5614,Q186299,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Estrecho de Magellanes,13754.2,"Argentina, Chile",2,South America,-53.1751,-70.6933,Q48365,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Bay of Plenty,13673.2,New Zealand,1,Oceania,-37.3207,176.7437,Q140290,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Samar Sea,13290.0,Philippines,1,Asia,12.1161,124.2152,Q392623,Calculated from Natural Earth outlines
Sea & coastal water,Fjord,Vestfjorden,13170.8,Norway,1,Europe,67.6289,14.0661,Q1753121,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Ligurian Sea,13135.0,"France, Italy",2,Europe,43.424,9.0649,Q42820,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Disko Bay,12374.9,Greenland,1,North America,69.5376,-51.6152,Q1135227,Calculated from Natural Earth outlines
Sea & coastal water,Lagoon,Lago de Maracaibo,12196.6,Venezuela,1,South America,9.9238,-71.5996,Q182137,Calculated from Natural Earth outlines
Sea & coastal water,Sound,Kotzebue Sound,11701.3,United States,1,North America,66.6309,-163.0833,Q943234,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Chesapeake Bay,11656.5,United States,1,North America,38.2448,-76.1329,Q216868,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Selat Dampier,11595.6,Indonesia,1,Asia,-0.6804,131.04,Q3233971,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Sea of Marmara,11559.2,Turkey,1,Asia,40.6977,28.3482,Q35367,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Golfo de Guayaquil,11287.1,"Ecuador, Peru",2,South America,-2.8987,-80.5773,Q1138929,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Vil'kitskogo Strait,11075.3,Russia,1,Europe,77.8373,102.9062,,Calculated from Natural Earth outlines
Sea & coastal water,Fjord,Storfjorden,10662.4,Norway,1,Europe,77.6508,19.7805,Q2097444,Calculated from Natural Earth outlines
